結束日期,USD/TWD,USD/EUR,USD/GBP,USD/AUD,USD/NZD
19930520,,,0.6456,,1.8508
19930519,,,0.6496,,1.8577
19930518,,,0.6539,,1.8572
19930517,,,0.6491,,1.8406
19930516,,,0.6503,,1.8420
19930515,,,0.6527,,1.8394
19930514,,,0.6527,,1.8394
19930513,,,0.6542,,1.8421
19930512,,,0.6500,,1.8438
19930511,,,0.6495,,1.8401
19930510,,,0.6446,,1.8315
19930509,,,0.6385,,1.8280
19930508,,,0.6334,,1.8323
19930507,,,0.6334,,1.8323
19930506,,,0.6372,,1.8337
19930505,,,0.6375,,1.8466
19930504,,,0.6363,,1.8489
19930503,,,0.6400,,1.8476
19930502,,,0.6369,,1.8479
19930501,,,0.6355,,1.8427
19930430,,,0.6363,,1.8427
19930429,,,0.6359,,1.8391
19930428,,,0.6361,,1.8386
19930427,,,0.6311,,1.8300
19930426,,,0.6286,,1.8314
19930425,,,0.6327,,1.8384
19930424,,,0.6345,,1.8476
19930423,,,0.6407,,1.8476
19930422,,,0.6469,,1.8479
19930421,,,0.6485,,1.8489
19930420,,,0.6462,,1.8459
19930419,,,0.6534,,1.8541
19930418,,,0.6548,,1.8586
19930417,,,0.6558,,1.8568
19930416,,,0.6513,,1.8568
19930415,,,0.6466,,1.8527
19930414,,,0.6435,,1.8445
19930413,,,0.6439,,1.8462
19930412,,,0.6473,,1.8507
19930411,,,0.6524,,1.8563
19930410,,,0.6547,,1.8563
19930409,,,0.6547,,1.8572
19930408,,,0.6587,,1.8596
19930407,,,0.6590,,1.8685
19930406,,,0.6607,,1.8780
19930405,,,0.6582,,1.8796
19930404,,,0.6585,,1.8867
19930403,,,0.6532,,1.8899
19930402,,,0.6532,,1.8899
19930401,,,0.6618,,1.8888
19930331,,,0.6652,,1.8770
19930330,,,0.6698,,1.8715
19930329,,,0.6707,,1.8757
19930328,,,0.6709,,1.8736
19930327,,,0.6721,,1.8715
19930326,,,0.6721,,1.8750
19930325,,,0.6773,,1.8785
19930324,,,0.6751,,1.8803
19930323,,,0.6749,,1.8774
19930322,,,0.6725,,1.8680
19930321,,,0.6738,,1.8709
19930320,,,0.6716,,1.8727
19930319,,,0.6716,,1.8739
19930318,,,0.6831,,1.8746
19930317,,,0.6898,,1.8847
19930316,,,0.6924,,1.8945
19930315,,,0.6979,,1.8978
19930314,,,0.6981,,1.9014
19930313,,,0.6985,,1.8988
19930312,,,0.6985,,1.8988
19930311,,,0.6979,,1.8988
19930310,,,0.6976,,1.8988
19930309,,,0.6939,,1.8963
19930308,,,0.6926,,1.8996
19930307,,,0.6923,,1.8963
19930306,,,0.6917,,1.8861
19930305,,,0.6876,,1.8861
19930304,,,0.6897,,1.8945
19930303,,,0.6875,,1.8963
19930302,,,0.6930,,1.8949
19930301,,,0.6966,,1.9026
19930228,,,0.7032,,1.9119
19930227,,,0.7016,,1.9093
19930226,,,0.7016,,1.9093
19930225,,,0.6996,,1.9108
19930224,,,0.6933,,1.9068
19930223,,,0.6874,,1.9115
19930222,,,0.6868,,1.9233
19930221,,,0.6873,,1.9299
19930220,,,0.6883,,1.9356
19930219,,,0.6884,,1.9356
19930218,,,0.6967,,1.9363
19930217,,,0.6905,,1.9367
19930216,,,0.6969,,1.9386
19930215,,,0.7068,,1.9480
19930214,,,0.7034,,1.9488
19930213,,,0.7043,,1.9478
19930212,,,0.7048,,1.9478
19930211,,,0.7040,,1.9480
19930210,,,0.6989,,1.9556
19930209,,,0.7000,,1.9603
19930208,,,0.6942,,1.9583
19930207,,,0.6915,,1.9556
19930206,,,0.6915,,1.9471
19930205,,,0.6918,,1.9471
19930204,,,0.6938,,1.9412
19930203,,,0.6970,,1.9420
19930202,,,0.6857,,1.9404
19930201,,,0.6857,,1.9446
19930131,,,0.6782,,1.9337
19930130,,,0.6727,,1.9348
19930129,,,0.6658,,1.9337
19930128,,,0.6599,,1.9299
19930127,,,0.6584,,1.9380
19930126,,,0.6483,,1.9311
19930125,,,0.6456,,1.9341
19930124,,,0.6520,,1.9371
19930123,,,0.6586,,1.9418
19930122,,,0.6586,,1.9418
19930121,,,0.6555,,1.9503
19930120,,,0.6474,,1.9480
19930119,,,0.6462,,1.9442
19930118,,,0.6472,,1.9420
19930117,,,0.6519,,1.9442
19930116,,,0.6528,,1.9469
19930115,,,0.6507,,1.9469
19930114,,,0.6489,,1.9499
19930113,,,0.6485,,1.9490
19930112,,,0.6439,,1.9488
19930111,,,0.6460,,1.9495
19930110,,,0.6483,,1.9591
19930109,,,0.6528,,1.9595
19930108,,,0.6528,,1.9595
19930107,,,0.6494,,1.9633
19930106,,,0.6483,,1.9769
19930105,,,0.6603,,1.9672
19930104,,,0.6652,,1.9556
19930103,,,0.6621,,1.9475
19930102,,,0.6602,,1.9455
19930101,,,0.6602,,1.9455
19921231,,,0.6602,,1.9455
19921230,,,0.6612,,1.9464
19921229,,,0.6647,,1.9469
19921228,,,0.6601,,1.9412
19921227,,,0.6574,,1.9371
19921226,,,0.6570,,1.9389
19921225,,,0.6570,,1.9389
19921224,,,0.6527,,1.9402
19921223,,,0.6523,,1.9440
19921222,,,0.6486,,1.9348
19921221,,,0.6390,,1.9322
19921220,,,0.6380,,1.9307
19921219,,,0.6376,,1.9305
